strongsubj	1	amusingly	anypos	y	positive
weaksubj	1	analytical	adj	n	neutral
strongsubj	1	anarchism	noun	n	negative
strongsubj	1	anarchist	noun	n	negative
strongsubj	1	anarchistic	adj	n	negative
strongsubj	1	anarchy	noun	n	negative
weaksubj	1	anemic	adj	n	negative
weaksubj	1	angel	noun	n	positive
strongsubj	1	angelic	adj	n	positive
strongsubj	1	anger	adj	n	negative
strongsubj	1	anger	noun	n	negative
strongsubj	1	anger	verb	y	negative
strongsubj	1	angrily	anypos	y	negative
strongsubj	1	angriness	anypos	y	negative
strongsubj	1	angry	adj	n	negative
strongsubj	1	anguish	noun	n	negative
strongsubj	1	anguish	verb	y	negative
strongsubj	1	annihilate	verb	y	negative
strongsubj	1	annihilation	noun	n	negative
weaksubj	1	animated	adj	n	positive
strongsubj	1	animosity	noun	n	negative
strongsubj	1	annoy	verb	y	negative
strongsubj	1	annoyance	noun	n	negative
strongsubj	1	annoyed	adj	n	negative
strongsubj	1	annoying	adj	n	negative
strongsubj	1	annoying	anypos	y	negative
strongsubj	1	annoyingly	anypos	n	negative
weaksubj	1	anomalous	adj	n	negative
weaksubj	1	anomaly	noun	n	negative
strongsubj	1	antagonism	noun	n	negative
weaksubj	1	antagonist	noun	n	negative
strongsubj	1	antagonistic	adj	n	negative
strongsubj	1	antagonize	verb	y	negative
strongsubj	1	anti-	noun	n	negative
strongsubj	1	anti-American	adj	n	negative
strongsubj	1	anti-American	noun	n	negative
strongsubj	1	anti-Israeli	adj	n	negative
strongsubj	1	anti-Israeli	noun	n	negative
strongsubj	1	anti-Semites	adj	n	negative
strongsubj	1	anti-Semites	noun	n	negative
strongsubj	1	anti-US	adj	n	negative
strongsubj	1	anti-US	noun	n	negative
strongsubj	1	anti-occupation	adj	n	negative
strongsubj	1	anti-occupation	noun	n	negative
strongsubj	1	anti-proliferation	adj	n	negative
strongsubj	1	anti-proliferation	noun	n	negative
strongsubj	1	anti-social	adj	n	negative
strongsubj	1	anti-white	adj	n	negative
strongsubj	1	anti-white	noun	n	negative
strongsubj	1	antipathy	noun	n	negative
strongsubj	1	antiquated	adj	n	negative
strongsubj	1	antithetical	adj	n	negative
strongsubj	1	antithetical	noun	n	negative
strongsubj	1	anxieties	noun	n	negative
strongsubj	1	anxiety	noun	n	negative
strongsubj	1	anxious	anypos	n	negative
strongsubj	1	anxiously	anypos	n	negative
strongsubj	1	anxiousness	noun	n	negative
strongsubj	1	anyhow	anypos	y	neutral
strongsubj	1	anyway	anypos	y	neutral
strongsubj	1	anyways	anypos	y	neutral
strongsubj	1	apathetic	adj	n	negative
strongsubj	1	apathetic	noun	n	negative
strongsubj	1	apathetically	adverb	n	negative
strongsubj	1	apathy	noun	n	negative
strongsubj	1	ape	verb	y	negative
strongsubj	1	apocalypse	noun	n	negative
strongsubj	1	apocalyptic	adj	n	negative
strongsubj	1	apologist	adj	n	negative
strongsubj	1	apologist	noun	n	negative
strongsubj	1	apologists	adj	n	negative
strongsubj	1	apologists	noun	n	negative
strongsubj	1	apostle	adj	n	positive
strongsubj	1	apostle	noun	n	positive
strongsubj	1	apotheosis	adj	n	positive
strongsubj	1	apotheosis	noun	n	positive
strongsubj	1	appal	verb	y	negative
strongsubj	1	appall	adj	n	negative
strongsubj	1	appall	anypos	y	negative
strongsubj	1	appall	verb	y	negative
strongsubj	1	appalled	adj	n	negative
strongsubj	1	appalling	adj	n	negative
strongsubj	1	appallingly	anypos	n	negative
weaksubj	1	apparent	anypos	y	neutral
weaksubj	1	apparently	anypos	y	neutral
weaksubj	1	appeal	adj	n	positive
weaksubj	1	appeal	noun	n	positive
weaksubj	1	appeal	verb	y	positive
strongsubj	1	appealing	adj	n	positive
weaksubj	1	appear	anypos	y	neutral
weaksubj	1	appearance	adj	n	neutral
weaksubj	1	appearance	noun	n	neutral
weaksubj	1	appease	verb	y	positive
strongsubj	1	applaud	verb	y	positive
weaksubj	1	appreciable	adj	n	positive
strongsubj	1	appreciate	verb	y	positive
strongsubj	1	appreciation	adj	n	positive
strongsubj	1	appreciation	noun	n	positive
strongsubj	1	appreciative	anypos	n	positive
strongsubj	1	appreciatively	anypos	y	positive
strongsubj	1	appreciativeness	anypos	y	positive
weaksubj	1	apprehend	verb	y	neutral
strongsubj	1	apprehension	noun	n	negative
strongsubj	1	apprehensions	adj	n	negative
strongsubj	1	apprehensions	noun	n	negative
strongsubj	1	apprehensive	adj	n	negative
strongsubj	1	apprehensive	noun	n	negative
strongsubj	1	apprehensively	anypos	y	negative
weaksubj	1	appropriate	adj	n	positive
weaksubj	1	approval	noun	n	positive
weaksubj	1	approve	verb	y	positive
weaksubj	1	apt	adj	n	positive
weaksubj	1	aptly	adverb	n	positive
weaksubj	1	aptitude	noun	n	positive
strongsubj	1	arbitrary	adj	n	negative
strongsubj	1	arcane	adj	n	negative
strongsubj	1	archaic	adj	n	negative
strongsubj	1	ardent	adj	n	positive
strongsubj	1	ardently	anypos	n	positive
strongsubj	1	ardor	noun	n	positive
strongsubj	1	arduous	adj	n	negative
strongsubj	1	arduously	anypos	n	negative
weaksubj	1	aristocratic	adj	n	positive
strongsubj	1	argue	verb	y	negative
weaksubj	1	argument	adj	n	negative
weaksubj	1	argument	noun	n	negative
strongsubj	1	argumentative	anypos	y	negative
weaksubj	1	arguments	adj	n	negative
weaksubj	1	arguments	noun	n	negative
strongsubj	1	arousal	anypos	y	positive
strongsubj	1	arouse	verb	y	positive
strongsubj	1	arousing	anypos	y	positive
strongsubj	1	arresting	adj	n	positive
strongsubj	1	arrogance	noun	n	negative
strongsubj	1	arrogant	adj	n	negative
strongsubj	1	arrogant	anypos	y	negative
strongsubj	1	arrogantly	anypos	n	negative
strongsubj	1	arrogantly	anypos	y	negative
strongsubj	1	articulate	adj	n	positive
weaksubj	1	artificial	adj	n	negative
strongsubj	1	ascendant	adj	n	positive
strongsubj	1	ascendant	noun	n	positive
strongsubj	1	ascertainable	adj	n	positive
strongsubj	1	ascertainable	noun	n	positive
strongsubj	1	ashamed	adj	n	negative
strongsubj	1	asinine	adj	n	negative
strongsubj	1	asininely	adverb	n	negative
strongsubj	1	asinininity	noun	n	negative
strongsubj	1	askance	adverb	n	negative
strongsubj	1	asperse	verb	y	negative
strongsubj	1	aspersion	noun	n	negative
strongsubj	1	aspersions	noun	n	negative
strongsubj	1	aspiration	noun	n	positive
strongsubj	1	aspirations	adj	n	positive
strongsubj	1	aspirations	noun	n	positive
strongsubj	1	aspire	verb	y	positive
weaksubj	1	assail	verb	y	negative
weaksubj	1	assassinate	verb	y	negative
strongsubj	1	assassin	noun	n	negative
weaksubj	1	assault	adj	n	negative
weaksubj	1	assault	noun	n	negative
strongsubj	1	assent	verb	y	positive
strongsubj	1	assertions	adj	n	positive
strongsubj	1	assertions	noun	n	positive
weaksubj	1	assertive	adj	n	positive
strongsubj	1	assess	verb	y	neutral
weaksubj	1	assessment	adj	n	neutral
weaksubj	1	assessment	noun	n	neutral
weaksubj	1	assessments	adj	n	neutral
weaksubj	1	assessments	noun	n	neutral
weaksubj	1	asset	noun	n	positive
strongsubj	1	assiduous	adj	n	positive
strongsubj	1	assiduously	adverb	n	positive
weaksubj	1	assuage	verb	y	positive
weaksubj	1	assumption	adj	n	neutral
weaksubj	1	assumption	noun	n	neutral
weaksubj	1	assurance	adj	n	positive
weaksubj	1	assurance	noun	n	positive
weaksubj	1	assurances	adj	n	positive
weaksubj	1	assurances	noun	n	positive
strongsubj	1	assure	verb	y	positive
strongsubj	1	assuredly	anypos	n	positive
strongsubj	1	astonish	verb	y	positive
strongsubj	1	astonished	adj	n	positive
strongsubj	1	astonishing	adj	n	positive
strongsubj	1	astonishing	anypos	y	positive
strongsubj	1	astonishingly	anypos	n	positive
strongsubj	1	astonishment	noun	n	positive
strongsubj	1	astound	verb	y	positive
strongsubj	1	astounded	adj	n	positive
strongsubj	1	astounding	adj	n	positive
strongsubj	1	astounding	anypos	n	positive
strongsubj	1	astounding	anypos	y	positive
strongsubj	1	astoundingly	anypos	n	positive
weaksubj	1	astray	adj	n	negative
strongsubj	1	astronomic	adj	n	neutral
strongsubj	1	astronomical	adj	n	neutral
strongsubj	1	astronomically	anypos	n	neutral
strongsubj	1	astute	adj	n	positive
strongsubj	1	astutely	adverb	n	positive
strongsubj	1	asunder	anypos	n	negative
weaksubj	1	asylum	adj	n	positive
weaksubj	1	asylum	noun	n	positive
strongsubj	1	atrocious	adj	n	negative
strongsubj	1	atrocities	noun	n	negative
strongsubj	1	atrocity	noun	n	negative
strongsubj	1	atrophy	verb	y	negative
weaksubj	1	attack	noun	n	negative
weaksubj	1	attack	verb	y	negative
weaksubj	1	attain	verb	y	positive
weaksubj	1	attainable	adj	n	positive
strongsubj	1	attentive	adj	n	positive
strongsubj	1	attest	verb	y	positive
strongsubj	1	attitude	adj	n	neutral
strongsubj	1	attitude	noun	n	neutral
weaksubj	1	attitudes	adj	n	neutral
weaksubj	1	attitudes	noun	n	neutral
strongsubj	1	attraction	adj	n	positive
strongsubj	1	attraction	noun	n	positive
strongsubj	1	attractive	adj	n	positive
strongsubj	1	attractive	noun	n	positive
strongsubj	1	attractively	anypos	y	positive
weaksubj	1	attune	adj	n	positive
strongsubj	1	audacious	adj	n	negative
strongsubj	1	audaciously	anypos	n	negative
strongsubj	1	audaciousness	noun	n	negative
strongsubj	1	audacity	noun	n	negative
strongsubj	1	auspicious	adj	n	positive
strongsubj	1	austere	adj	n	negative
weaksubj	1	authentic	adj	n	positive
weaksubj	1	authoritarian	adj	n	negative
weaksubj	1	authoritative	adj	n	positive
strongsubj	1	autocrat	noun	n	negative
strongsubj	1	autocratic	adj	n	negative
weaksubj	1	award	adj	n	positive
weaksubj	1	award	verb	y	positive
strongsubj	1	awareness	noun	n	neutral
strongsubj	1	aware	adj	n	neutral
strongsubj	1	autocratic	adj	n	negative
strongsubj	1	autocratic	noun	n	negative
weaksubj	1	autonomous	adj	n	positive
strongsubj	1	avalanche	adj	n	negative
strongsubj	1	avalanche	noun	n	negative
strongsubj	1	avarice	noun	n	negative
strongsubj	1	avaricious	adj	n	negative
strongsubj	1	avariciously	adj	n	negative
strongsubj	1	avenge	verb	y	negative
strongsubj	1	aver	verb	y	positive
strongsubj	1	averse	anypos	n	negative
strongsubj	1	aversion	noun	n	negative
strongsubj	1	avid	adj	n	positive
strongsubj	1	avidly	anypos	n	positive
weaksubj	1	avoid	verb	y	negative
weaksubj	1	avoidance	noun	n	negative
strongsubj	1	awe	noun	n	positive
strongsubj	1	awe	verb	y	positive
strongsubj	1	awed	adj	n	positive
strongsubj	1	awesome	adj	n	positive
strongsubj	1	awesome	anypos	y	positive
strongsubj	1	awesomely	anypos	n	positive
strongsubj	1	awesomeness	noun	n	positive
strongsubj	1	awestruck	adj	n	positive
strongsubj	1	awful	adj	n	negative
strongsubj	1	awful	anypos	n	negative
strongsubj	1	awfully	anypos	n	negative
strongsubj	1	awfulness	anypos	y	negative
strongsubj	1	awfulness	noun	n	negative
strongsubj	1	awkward	adj	n	negative
strongsubj	1	awkwardness	noun	n	negative
strongsubj	1	ax	verb	y	negative
strongsubj	1	babble	verb	y	negative
strongsubj	1	baby	adj	n	neutral
strongsubj	1	baby	noun	n	neutral
weaksubj	1	back	verb	y	positive
strongsubj	1	backbite	verb	y	negative
strongsubj	1	backbiting	anypos	n	negative
weaksubj	1	backbone	noun	n	positive
strongsubj	1	backward	adj	n	negative
strongsubj	1	backwardness	noun	n	negative
strongsubj	1	bad	adj	n	negative
strongsubj	1	badly	adj	n	negative
strongsubj	1	baffle	verb	y	negative
strongsubj	1	baffled	adj	n	negative
strongsubj	1	bafflement	noun	n	negative
strongsubj	1	baffling	anypos	n	negative
strongsubj	1	bait	verb	y	negative
weaksubj	1	balanced	adj	n	positive
strongsubj	1	balk	verb	y	negative
strongsubj	1	banal	adj	n	negative
strongsubj	1	banal	anypos	y	negative
strongsubj	1	banalize	verb	y	negative
strongsubj	1	bane	noun	n	negative
strongsubj	1	banish	adj	n	negative
strongsubj	1	banish	verb	y	negative
strongsubj	1	banishment	noun	n	negative
weaksubj	1	bankrupt	adj	n	negative
weaksubj	1	bankrupt	verb	y	negative
weaksubj	1	bar	verb	y	negative
strongsubj	1	barbarian	adj	n	negative
strongsubj	1	barbarian	noun	n	negative
strongsubj	1	barbaric	adj	n	negative
strongsubj	1	barbarically	anypos	n	negative
strongsubj	1	barbarity	adj	n	negative
strongsubj	1	barbarity	noun	n	negative
strongsubj	1	barbarous	adj	n	negative
strongsubj	1	barbarous	anypos	y	negative
strongsubj	1	barbarously	anypos	n	negative
weaksubj	1	barely	anypos	y	negative
strongsubj	1	bargain	noun	n	positive
strongsubj	1	bargain	adj	n	positive
strongsubj	1	barren	adj	n	negative
strongsubj	1	baseless	adj	n	negative
strongsubj	1	bashful	adj	n	negative
weaksubj	1	basic	adj	n	positive
weaksubj	1	basically	anypos	n	neutral
weaksubj	1	bask	verb	y	positive
strongsubj	1	bastard	anypos	y	negative
strongsubj	1	bastard	noun	n	negative
weaksubj	1	batons	adj	n	neutral
weaksubj	1	batons	noun	n	neutral
weaksubj	1	battered	adj	n	negative
weaksubj	1	battering	adj	n	negative
weaksubj	1	battering	noun	n	negative
weaksubj	1	battle	verb	y	negative
strongsubj	1	battle-lines	adj	n	negative
strongsubj	1	battle-lines	noun	n	negative
weaksubj	1	battlefield	noun	n	negative
strongsubj	1	battleground	adj	n	negative
strongsubj	1	battleground	noun	n	negative
strongsubj	1	batty	adj	n	negative
weaksubj	1	beacon	noun	n	positive
weaksubj	1	bearish	adj	n	negative
strongsubj	1	beast	adj	n	negative
strongsubj	1	beast	noun	n	negative
strongsubj	1	beastly	adj	n	negative
strongsubj	1	beatify	verb	y	positive
strongsubj	1	beauteous	adj	n	positive
strongsubj	1	beautiful	adj	n	positive
strongsubj	1	beautiful	anypos	y	positive
strongsubj	1	beautifully	anypos	n	positive
strongsubj	1	beautify	verb	y	positive
strongsubj	1	beauty	noun	n	positive
strongsubj	1	bedlam	noun	n	negative
strongsubj	1	bedlamite	noun	n	negative
strongsubj	1	befit	verb	y	positive
strongsubj	1	befitting	adj	n	positive
strongsubj	1	befoul	verb	y	negative
strongsubj	1	befriend	verb	y	positive
strongsubj	1	beg	verb	y	negative
weaksubj	1	beggar	noun	n	negative
strongsubj	1	beggarly	adj	n	negative
strongsubj	1	begging	adj	n	negative
strongsubj	1	begging	noun	n	negative
strongsubj	1	beguile	verb	y	negative
weaksubj	1	belated	adj	n	negative
strongsubj	1	belabor	verb	y	negative
strongsubj	1	beleaguer	verb	y	negative
strongsubj	1	belie	verb	y	negative
strongsubj	1	belief	adj	n	neutral
strongsubj	1	belief	noun	n	neutral
weaksubj	1	beliefs	adj	n	neutral
weaksubj	1	beliefs	noun	n	neutral
strongsubj	1	believable	adj	n	positive
strongsubj	1	believe	verb	y	neutral
strongsubj	1	belittle	verb	y	negative
